pair_id,cash_inflow,order_time
7041.0,-4.0,2019-08-17 02:39:00
7043.0,-4.0,2019-08-17 02:46:00
7045.0,-8.0,2019-08-17 02:56:00
7047.0,-261.0,2019-08-19 09:16:00
7049.0,-37.0,2019-08-19 09:25:00
7051.0,-38.0,2019-08-19 09:27:00
7053.0,76.0,2019-08-19 09:46:00
7055.0,14.0,2019-08-19 09:55:00
7057.0,36.0,2019-08-19 10:06:00
7059.0,-30.0,2019-08-19 10:09:00
7061.0,13.0,2019-08-19 10:22:00
7063.0,10.0,2019-08-19 10:37:00
7065.0,53.0,2019-08-19 10:53:00
7067.0,-24.0,2019-08-19 11:01:00
7069.0,-13.0,2019-08-19 11:07:00
7071.0,18.0,2019-08-19 11:11:00
7073.0,9.0,2019-08-19 11:12:00
7075.0,-23.0,2019-08-19 11:14:00
7077.0,-14.0,2019-08-19 11:22:00
7079.0,-15.0,2019-08-19 11:29:00
7081.0,-32.0,2019-08-19 11:35:00
7083.0,-15.0,2019-08-19 11:44:00
7085.0,-5.0,2019-08-19 11:53:00
7087.0,-32.0,2019-08-19 13:01:00
7089.0,-1.0,2019-08-19 13:10:00
7091.0,-5.0,2019-08-19 13:12:00
7093.0,24.0,2019-08-19 13:23:00
7095.0,-15.0,2019-08-19 13:30:00
7097.0,-6.0,2019-08-19 13:37:00
7099.0,-4.0,2019-08-19 13:39:00
7101.0,-11.0,2019-08-19 13:41:00
7103.0,-8.0,2019-08-19 13:48:00
7105.0,6.0,2019-08-19 13:56:00
7107.0,14.0,2019-08-19 14:10:00
7109.0,35.0,2019-08-19 14:26:00
7111.0,-12.0,2019-08-19 14:28:00
7113.0,2.0,2019-08-19 14:41:00
7115.0,-10.0,2019-08-19 14:48:00
7117.0,-6.0,2019-08-19 14:50:00
7119.0,-14.0,2019-08-19 14:51:00
7121.0,-29.0,2019-08-19 14:56:00
7123.0,-21.0,2019-08-19 15:02:00
7125.0,1.0,2019-08-19 15:09:00
7127.0,-10.0,2019-08-19 15:13:00
7129.0,6.0,2019-08-19 15:20:00
7131.0,46.0,2019-08-19 15:49:00
7133.0,-15.0,2019-08-19 15:54:00
7135.0,5.0,2019-08-19 16:08:00
7137.0,-19.0,2019-08-19 16:16:00
7139.0,-16.0,2019-08-19 16:30:00
7141.0,-7.0,2019-08-19 17:24:00
7143.0,-11.0,2019-08-19 17:31:00
7145.0,-3.0,2019-08-19 17:36:00
7147.0,4.0,2019-08-19 17:48:00
7149.0,-5.0,2019-08-19 17:57:00
7151.0,-8.0,2019-08-19 18:03:00
7153.0,35.0,2019-08-19 18:26:00
7155.0,-2.0,2019-08-19 18:30:00
7157.0,82.0,2019-08-19 19:06:00
7159.0,-3.0,2019-08-19 19:12:00
7161.0,-14.0,2019-08-19 19:15:00
7163.0,-15.0,2019-08-19 19:21:00
7165.0,6.0,2019-08-19 19:33:00
7167.0,-46.0,2019-08-19 19:35:00
7169.0,-16.0,2019-08-19 19:43:00
7171.0,20.0,2019-08-19 19:54:00
7173.0,4.0,2019-08-19 20:01:00
7175.0,1.0,2019-08-19 20:11:00
7177.0,-15.0,2019-08-19 20:18:00
7179.0,-6.0,2019-08-19 20:25:00
7181.0,-13.0,2019-08-19 20:30:00
7183.0,-12.0,2019-08-19 20:35:00
7185.0,0.0,2019-08-19 20:44:00
7187.0,-16.0,2019-08-19 20:48:00
7189.0,2.0,2019-08-19 20:55:00
7191.0,-1.0,2019-08-19 20:58:00
7193.0,-14.0,2019-08-19 21:01:00
7195.0,10.0,2019-08-19 21:18:00
7197.0,-16.0,2019-08-19 21:32:00
7199.0,121.0,2019-08-19 22:19:00
7201.0,7.0,2019-08-19 22:23:00
7203.0,-2.0,2019-08-19 22:26:00
7205.0,1.0,2019-08-19 22:34:00
7207.0,-10.0,2019-08-19 22:40:00
7209.0,-22.0,2019-08-19 22:43:00
7211.0,11.0,2019-08-19 22:53:00
7213.0,-4.0,2019-08-19 22:58:00
7215.0,-11.0,2019-08-19 23:05:00
7217.0,7.0,2019-08-19 23:20:00
7219.0,-4.0,2019-08-19 23:21:00
7221.0,0.0,2019-08-19 23:23:00
7223.0,13.0,2019-08-19 23:32:00
7225.0,4.0,2019-08-19 23:34:00
7227.0,-7.0,2019-08-19 23:36:00
7229.0,-8.0,2019-08-19 23:42:00
7231.0,43.0,2019-08-20 00:11:00
7233.0,-6.0,2019-08-20 00:17:00
7235.0,-7.0,2019-08-20 00:22:00
7237.0,-17.0,2019-08-20 00:27:00
7239.0,-8.0,2019-08-20 00:33:00
7241.0,-3.0,2019-08-20 00:35:00
7243.0,-11.0,2019-08-20 00:40:00
7245.0,-5.0,2019-08-20 00:55:00
7247.0,-13.0,2019-08-20 01:03:00
7249.0,3.0,2019-08-20 01:10:00
7251.0,5.0,2019-08-20 01:13:00
7253.0,-2.0,2019-08-20 01:16:00
7255.0,-14.0,2019-08-20 01:21:00
7257.0,7.0,2019-08-20 01:42:00
7259.0,9.0,2019-08-20 01:53:00
7261.0,-7.0,2019-08-20 02:00:00
7263.0,9.0,2019-08-20 02:21:00
7265.0,2.0,2019-08-20 02:22:00
7267.0,-25.0,2019-08-20 02:53:00
7269.0,-1.0,2019-08-20 03:00:00
7271.0,79.0,2019-08-20 09:25:00
7273.0,-8.0,2019-08-20 09:30:00
7275.0,-4.0,2019-08-20 09:36:00
7277.0,80.0,2019-08-20 09:49:00
7279.0,-8.0,2019-08-20 09:58:00
7281.0,65.0,2019-08-20 10:10:00
7283.0,1.0,2019-08-20 10:18:00
7285.0,-49.0,2019-08-20 10:22:00
7287.0,15.0,2019-08-20 10:36:00
7289.0,9.0,2019-08-20 10:50:00
7291.0,-16.0,2019-08-20 10:57:00
7293.0,-17.0,2019-08-20 11:05:00
7295.0,-31.0,2019-08-20 11:11:00
7297.0,-14.0,2019-08-20 11:15:00
7299.0,-3.0,2019-08-20 11:18:00
7301.0,-6.0,2019-08-20 11:27:00
7303.0,5.0,2019-08-20 11:36:00
7305.0,23.0,2019-08-20 11:58:00
7307.0,-24.0,2019-08-20 13:02:00
7309.0,-5.0,2019-08-20 13:09:00
7311.0,-10.0,2019-08-20 13:13:00
7313.0,-9.0,2019-08-20 13:19:00
7315.0,-7.0,2019-08-20 13:22:00
7317.0,-7.0,2019-08-20 13:36:00
7319.0,-10.0,2019-08-20 13:50:00
7321.0,16.0,2019-08-20 14:05:00
7323.0,-13.0,2019-08-20 14:11:00
7325.0,-20.0,2019-08-20 14:15:00
7327.0,58.0,2019-08-20 14:42:00
7329.0,5.0,2019-08-20 14:53:00
7331.0,-7.0,2019-08-20 14:54:00
7333.0,-15.0,2019-08-20 14:57:00
7335.0,31.0,2019-08-20 15:24:00
7337.0,20.0,2019-08-20 15:39:00
7339.0,-18.0,2019-08-20 15:47:00
7341.0,-10.0,2019-08-20 15:58:00
7343.0,22.0,2019-08-20 16:16:00
7345.0,0.0,2019-08-20 17:19:00
7347.0,-21.0,2019-08-20 17:25:00
7349.0,-3.0,2019-08-20 17:32:00
7351.0,-10.0,2019-08-20 17:35:00
7353.0,-2.0,2019-08-20 17:46:00
7355.0,-7.0,2019-08-20 17:51:00
7357.0,-1.0,2019-08-20 17:54:00
7359.0,0.0,2019-08-20 17:58:00
7361.0,19.0,2019-08-20 18:12:00
7363.0,-12.0,2019-08-20 18:20:00
7365.0,-9.0,2019-08-20 18:28:00
7367.0,-1.0,2019-08-20 18:30:00
7369.0,-3.0,2019-08-20 18:31:00
7371.0,20.0,2019-08-20 18:43:00
7373.0,-14.0,2019-08-20 18:45:00
7375.0,-3.0,2019-08-20 18:55:00
7377.0,-10.0,2019-08-20 19:00:00
7379.0,9.0,2019-08-20 19:13:00
7381.0,-5.0,2019-08-20 19:23:00
7383.0,-10.0,2019-08-20 19:29:00
7385.0,-2.0,2019-08-20 19:34:00
7387.0,-7.0,2019-08-20 19:37:00
7389.0,7.0,2019-08-20 19:52:00
7391.0,-5.0,2019-08-20 19:58:00
7393.0,1.0,2019-08-20 20:08:00
7395.0,-8.0,2019-08-20 20:15:00
7397.0,-4.0,2019-08-20 20:26:00
7399.0,-12.0,2019-08-20 20:31:00
7401.0,-2.0,2019-08-20 20:40:00
7403.0,27.0,2019-08-20 20:54:00
7405.0,2.0,2019-08-20 20:56:00
7407.0,33.0,2019-08-20 21:19:00
7409.0,4.0,2019-08-20 21:25:00
7411.0,-3.0,2019-08-20 21:26:00
7413.0,-29.0,2019-08-20 21:34:00
7415.0,36.0,2019-08-20 21:57:00
7417.0,32.0,2019-08-20 22:19:00
7419.0,-18.0,2019-08-20 22:30:00
7421.0,-37.0,2019-08-20 22:35:00
7423.0,-16.0,2019-08-20 22:40:00
7425.0,-1.0,2019-08-20 22:42:00
7427.0,-26.0,2019-08-20 22:44:00
7429.0,-21.0,2019-08-20 22:50:00
7431.0,-15.0,2019-08-20 22:55:00
7433.0,17.0,2019-08-20 23:08:00
7435.0,-19.0,2019-08-20 23:12:00
7437.0,-9.0,2019-08-20 23:18:00
7439.0,47.0,2019-08-20 23:47:00
7441.0,1.0,2019-08-20 23:57:00
7443.0,-4.0,2019-08-21 00:00:00
7445.0,6.0,2019-08-21 00:10:00
7447.0,-4.0,2019-08-21 00:15:00
7449.0,3.0,2019-08-21 00:20:00
7451.0,18.0,2019-08-21 00:33:00
7453.0,-15.0,2019-08-21 00:36:00
7455.0,8.0,2019-08-21 00:47:00
7457.0,6.0,2019-08-21 00:57:00
7459.0,-1.0,2019-08-21 01:01:00
7461.0,-7.0,2019-08-21 01:06:00
7463.0,-8.0,2019-08-21 01:12:00
7465.0,-21.0,2019-08-21 01:17:00
7467.0,-12.0,2019-08-21 01:24:00
7469.0,-5.0,2019-08-21 01:28:00
7471.0,7.0,2019-08-21 01:42:00
7473.0,-7.0,2019-08-21 01:50:00
7475.0,-23.0,2019-08-21 01:54:00
7477.0,-18.0,2019-08-21 02:00:00
7479.0,18.0,2019-08-21 02:10:00
7481.0,-4.0,2019-08-21 02:14:00
7483.0,-4.0,2019-08-21 02:23:00
7485.0,2.0,2019-08-21 02:25:00
7487.0,-7.0,2019-08-21 02:26:00
7489.0,5.0,2019-08-21 02:40:00
7491.0,-5.0,2019-08-21 02:47:00
7493.0,3.0,2019-08-21 02:55:00
7495.0,-2.0,2019-08-21 02:59:00
7497.0,25.0,2019-08-21 09:24:00
7499.0,-3.0,2019-08-21 09:38:00
7501.0,-2.0,2019-08-21 09:46:00
7503.0,-26.0,2019-08-21 09:52:00
7505.0,41.0,2019-08-21 10:04:00
7507.0,-15.0,2019-08-21 10:14:00
7509.0,-24.0,2019-08-21 10:19:00
7511.0,82.0,2019-08-21 10:37:00
7513.0,54.0,2019-08-21 10:51:00
7515.0,-23.0,2019-08-21 10:54:00
7517.0,10.0,2019-08-21 11:01:00
7519.0,9.0,2019-08-21 11:05:00
7521.0,2.0,2019-08-21 11:11:00
7523.0,-5.0,2019-08-21 11:21:00
7525.0,6.0,2019-08-21 11:36:00
7527.0,-19.0,2019-08-21 11:39:00
7529.0,-17.0,2019-08-21 11:44:00
7531.0,-9.0,2019-08-21 11:50:00
7533.0,-2.0,2019-08-21 11:59:00
7535.0,7.0,2019-08-21 13:05:00
7537.0,2.0,2019-08-21 13:06:00
7539.0,-14.0,2019-08-21 13:12:00
7541.0,-12.0,2019-08-21 13:16:00
7543.0,-8.0,2019-08-21 13:20:00
7545.0,-7.0,2019-08-21 13:27:00
7547.0,-23.0,2019-08-21 13:31:00
7549.0,-17.0,2019-08-21 13:37:00
7551.0,27.0,2019-08-21 13:52:00
7553.0,-4.0,2019-08-21 13:53:00
7555.0,-10.0,2019-08-21 13:58:00
7557.0,-1.0,2019-08-21 14:10:00
7559.0,-9.0,2019-08-21 14:20:00
7561.0,-13.0,2019-08-21 14:25:00
7563.0,-4.0,2019-08-21 14:38:00
7565.0,-7.0,2019-08-21 14:43:00
7567.0,-3.0,2019-08-21 14:47:00
7569.0,-5.0,2019-08-21 14:51:00
7571.0,-15.0,2019-08-21 14:56:00
7573.0,54.0,2019-08-21 15:15:00
7575.0,-10.0,2019-08-21 15:17:00
7577.0,17.0,2019-08-21 15:28:00
7579.0,-7.0,2019-08-21 15:33:00
7581.0,-20.0,2019-08-21 15:37:00
7583.0,-2.0,2019-08-21 15:54:00
7585.0,-14.0,2019-08-21 16:00:00
7587.0,-13.0,2019-08-21 16:01:00
7589.0,-4.0,2019-08-21 16:03:00
7591.0,9.0,2019-08-21 16:05:00
7593.0,-6.0,2019-08-21 16:06:00
7595.0,-3.0,2019-08-21 16:21:00
7597.0,-15.0,2019-08-21 16:27:00
7599.0,-64.0,2019-08-21 17:16:00
7601.0,-11.0,2019-08-21 17:24:00
7603.0,3.0,2019-08-21 17:27:00
7605.0,0.0,2019-08-21 17:31:00
7607.0,-15.0,2019-08-21 17:36:00
7609.0,-12.0,2019-08-21 17:48:00
7611.0,-4.0,2019-08-21 17:55:00
7613.0,-4.0,2019-08-21 17:58:00
7615.0,6.0,2019-08-21 18:11:00
7617.0,-5.0,2019-08-21 18:20:00
7619.0,-12.0,2019-08-21 18:24:00
7621.0,-2.0,2019-08-21 18:38:00
7623.0,-9.0,2019-08-21 18:44:00
7625.0,-4.0,2019-08-21 18:49:00
7627.0,-1.0,2019-08-21 18:52:00
7629.0,-2.0,2019-08-21 19:01:00
7631.0,-2.0,2019-08-21 19:10:00
7633.0,1.0,2019-08-21 19:18:00
7635.0,-3.0,2019-08-21 19:22:00
7637.0,-4.0,2019-08-21 19:26:00
7639.0,15.0,2019-08-21 19:46:00
7641.0,8.0,2019-08-21 19:56:00
7643.0,0.0,2019-08-21 20:01:00
7645.0,-2.0,2019-08-21 20:02:00
7647.0,5.0,2019-08-21 20:12:00
7649.0,0.0,2019-08-21 20:15:00
7651.0,-5.0,2019-08-21 20:17:00
7653.0,-6.0,2019-08-21 20:29:00
7655.0,-3.0,2019-08-21 20:34:00
7657.0,0.0,2019-08-21 20:37:00
7659.0,-5.0,2019-08-21 20:45:00
7661.0,27.0,2019-08-21 21:23:00
7663.0,-8.0,2019-08-21 21:29:00
7665.0,-23.0,2019-08-21 21:33:00
7667.0,-12.0,2019-08-21 21:41:00
7669.0,-3.0,2019-08-21 21:51:00
7671.0,-5.0,2019-08-21 21:57:00
7673.0,-9.0,2019-08-21 22:07:00
7675.0,26.0,2019-08-21 22:21:00
7677.0,-5.0,2019-08-21 22:28:00
7679.0,26.0,2019-08-21 22:48:00
7681.0,-7.0,2019-08-21 23:01:00
7683.0,-26.0,2019-08-21 23:06:00
7685.0,7.0,2019-08-21 23:15:00
7687.0,9.0,2019-08-21 23:18:00
7689.0,-7.0,2019-08-21 23:20:00
7691.0,-4.0,2019-08-21 23:27:00
7693.0,-13.0,2019-08-21 23:31:00
7695.0,-32.0,2019-08-21 23:36:00
7697.0,-5.0,2019-08-21 23:45:00
7699.0,6.0,2019-08-21 23:58:00
7701.0,29.0,2019-08-22 00:07:00
7703.0,15.0,2019-08-22 00:17:00
7705.0,-4.0,2019-08-22 00:21:00
7707.0,-8.0,2019-08-22 00:27:00
7709.0,-4.0,2019-08-22 00:40:00
7711.0,-3.0,2019-08-22 00:41:00
7713.0,-3.0,2019-08-22 01:00:00
7715.0,-1.0,2019-08-22 01:06:00
7717.0,-4.0,2019-08-22 01:09:00
7719.0,-1.0,2019-08-22 01:21:00
7721.0,-3.0,2019-08-22 01:29:00
7723.0,0.0,2019-08-22 01:34:00
7725.0,-2.0,2019-08-22 01:35:00
7727.0,-3.0,2019-08-22 01:36:00
7729.0,-16.0,2019-08-22 01:54:00
7731.0,15.0,2019-08-22 02:08:00
7733.0,3.0,2019-08-22 02:11:00
7735.0,-10.0,2019-08-22 02:16:00
7737.0,16.0,2019-08-22 02:26:00
7739.0,-2.0,2019-08-22 02:29:00
7741.0,-8.0,2019-08-22 02:35:00
7743.0,22.0,2019-08-22 02:46:00
7745.0,-12.0,2019-08-22 02:49:00
7747.0,-5.0,2019-08-22 02:57:00
7749.0,-23.0,2019-08-22 09:21:00
7751.0,10.0,2019-08-22 09:30:00
7753.0,18.0,2019-08-22 09:39:00
7755.0,182.0,2019-08-22 09:58:00
7757.0,-18.0,2019-08-22 10:11:00
7759.0,-51.0,2019-08-22 10:17:00
7761.0,21.0,2019-08-22 10:28:00
7763.0,-15.0,2019-08-22 10:44:00
7765.0,-62.0,2019-08-22 10:49:00
7767.0,6.0,2019-08-22 10:59:00
7769.0,-22.0,2019-08-22 11:01:00
7771.0,-37.0,2019-08-22 11:06:00
7773.0,-46.0,2019-08-22 11:11:00
7775.0,31.0,2019-08-22 11:20:00
7777.0,22.0,2019-08-22 11:37:00
7779.0,6.0,2019-08-22 11:46:00
7781.0,-11.0,2019-08-22 11:50:00
7783.0,-8.0,2019-08-22 11:54:00
7785.0,-3.0,2019-08-22 11:59:00
7787.0,-10.0,2019-08-22 13:01:00
7789.0,-19.0,2019-08-22 13:06:00
7791.0,25.0,2019-08-22 13:23:00
7793.0,-24.0,2019-08-22 13:28:00
7795.0,-26.0,2019-08-22 13:33:00
7797.0,-2.0,2019-08-22 13:42:00
7799.0,-8.0,2019-08-22 13:47:00
7801.0,-10.0,2019-08-22 13:50:00
7803.0,-20.0,2019-08-22 13:51:00
7805.0,14.0,2019-08-22 14:06:00
7807.0,-5.0,2019-08-22 14:12:00
7809.0,-20.0,2019-08-22 14:18:00
7811.0,7.0,2019-08-22 14:36:00
7813.0,6.0,2019-08-22 14:43:00
7815.0,0.0,2019-08-22 14:44:00
7817.0,1.0,2019-08-22 14:52:00
7819.0,-10.0,2019-08-22 14:57:00
7821.0,-22.0,2019-08-22 15:02:00
7823.0,6.0,2019-08-22 15:13:00
7825.0,25.0,2019-08-22 15:25:00
7827.0,-19.0,2019-08-22 15:32:00
7829.0,-7.0,2019-08-22 15:40:00
7831.0,-8.0,2019-08-22 15:41:00
7833.0,-2.0,2019-08-22 15:52:00
7835.0,-8.0,2019-08-22 15:58:00
7837.0,2.0,2019-08-22 16:06:00
7839.0,11.0,2019-08-22 16:07:00
7841.0,6.0,2019-08-22 16:10:00
7843.0,-3.0,2019-08-22 16:16:00
7845.0,-11.0,2019-08-22 16:24:00
7847.0,114.0,2019-08-22 17:40:00
7849.0,-23.0,2019-08-22 17:46:00
7851.0,-22.0,2019-08-22 17:51:00
7853.0,-2.0,2019-08-22 17:56:00
7855.0,-7.0,2019-08-22 17:57:00
7857.0,5.0,2019-08-22 18:22:00
7859.0,-8.0,2019-08-22 18:28:00
7861.0,-2.0,2019-08-22 18:37:00
7863.0,4.0,2019-08-22 18:51:00
7865.0,-1.0,2019-08-22 18:59:00
7867.0,-2.0,2019-08-22 19:08:00
7869.0,-11.0,2019-08-22 19:13:00
7871.0,-17.0,2019-08-22 19:18:00
7873.0,24.0,2019-08-22 19:35:00
7875.0,-15.0,2019-08-22 19:39:00
7877.0,23.0,2019-08-22 20:01:00
7879.0,-8.0,2019-08-22 20:05:00
7881.0,-8.0,2019-08-22 20:12:00
7883.0,-2.0,2019-08-22 20:17:00
7885.0,-8.0,2019-08-22 20:18:00
7887.0,-7.0,2019-08-22 20:26:00
7889.0,1.0,2019-08-22 20:34:00
7891.0,-5.0,2019-08-22 20:40:00
7893.0,25.0,2019-08-22 20:58:00
7895.0,-5.0,2019-08-22 21:05:00
7897.0,-2.0,2019-08-22 21:06:00
7899.0,11.0,2019-08-22 21:31:00
7901.0,18.0,2019-08-22 21:45:00
7903.0,-3.0,2019-08-22 21:54:00
7905.0,-13.0,2019-08-22 22:01:00
7907.0,121.0,2019-08-22 22:41:00
7909.0,8.0,2019-08-22 22:47:00
7911.0,-11.0,2019-08-22 22:51:00
7913.0,-14.0,2019-08-22 22:56:00
7915.0,-15.0,2019-08-22 23:01:00
7917.0,18.0,2019-08-22 23:15:00
7919.0,-1.0,2019-08-22 23:34:00
7921.0,3.0,2019-08-22 23:47:00
7923.0,-8.0,2019-08-22 23:54:00
7925.0,-7.0,2019-08-23 00:00:00
7927.0,-16.0,2019-08-23 00:02:00
7929.0,0.0,2019-08-23 00:13:00
7931.0,-12.0,2019-08-23 00:19:00
7933.0,-12.0,2019-08-23 00:23:00
7935.0,-4.0,2019-08-23 00:33:00
7937.0,-17.0,2019-08-23 00:38:00
7939.0,-11.0,2019-08-23 00:43:00
7941.0,7.0,2019-08-23 01:00:00
7943.0,-8.0,2019-08-23 01:06:00
7945.0,21.0,2019-08-23 01:30:00
7947.0,-10.0,2019-08-23 01:37:00
7949.0,-6.0,2019-08-23 01:42:00
7951.0,-5.0,2019-08-23 01:44:00
7953.0,-12.0,2019-08-23 01:49:00
7955.0,-3.0,2019-08-23 01:57:00
7957.0,1.0,2019-08-23 02:06:00
7959.0,10.0,2019-08-23 02:18:00
7961.0,1.0,2019-08-23 02:24:00
7963.0,-1.0,2019-08-23 02:26:00
7965.0,-3.0,2019-08-23 02:27:00
7967.0,0.0,2019-08-23 02:28:00
7969.0,-3.0,2019-08-23 02:29:00
7971.0,-6.0,2019-08-23 02:36:00
7973.0,23.0,2019-08-23 02:53:00
7975.0,-4.0,2019-08-23 02:57:00
7977.0,8.0,2019-08-23 09:22:00
7979.0,-49.0,2019-08-23 09:40:00
7981.0,-40.0,2019-08-23 09:48:00
7983.0,-76.0,2019-08-23 09:52:00
7985.0,7.0,2019-08-23 10:01:00
7987.0,18.0,2019-08-23 10:11:00
7989.0,-19.0,2019-08-23 10:18:00
7991.0,-12.0,2019-08-23 10:25:00
7993.0,56.0,2019-08-23 10:49:00
7995.0,11.0,2019-08-23 10:50:00
7997.0,-1.0,2019-08-23 10:52:00
7999.0,-29.0,2019-08-23 10:57:00
8001.0,26.0,2019-08-23 11:14:00
8003.0,40.0,2019-08-23 11:40:00
8005.0,-7.0,2019-08-23 11:42:00
8007.0,-8.0,2019-08-23 11:48:00
8009.0,-1.0,2019-08-23 11:59:00
8011.0,-14.0,2019-08-23 13:04:00
8013.0,-16.0,2019-08-23 13:16:00
8015.0,3.0,2019-08-23 13:25:00
8017.0,-7.0,2019-08-23 13:33:00
8019.0,-31.0,2019-08-23 13:38:00
8021.0,-17.0,2019-08-23 13:47:00
8023.0,-13.0,2019-08-23 14:00:00
8025.0,24.0,2019-08-23 14:23:00
8027.0,-7.0,2019-08-23 14:25:00
8029.0,-19.0,2019-08-23 14:31:00
8031.0,4.0,2019-08-23 14:43:00
8033.0,-4.0,2019-08-23 14:50:00
8035.0,-5.0,2019-08-23 14:55:00
8037.0,44.0,2019-08-23 15:32:00
8039.0,32.0,2019-08-23 16:00:00
8041.0,-3.0,2019-08-23 16:07:00
8043.0,8.0,2019-08-23 16:15:00
8045.0,-10.0,2019-08-23 16:19:00
8047.0,-7.0,2019-08-23 17:17:00
8049.0,-25.0,2019-08-23 17:28:00
8051.0,-1.0,2019-08-23 17:38:00
8053.0,-14.0,2019-08-23 17:44:00
8055.0,4.0,2019-08-23 17:55:00
8057.0,6.0,2019-08-23 18:04:00
8059.0,-2.0,2019-08-23 18:06:00
8061.0,4.0,2019-08-23 18:14:00
8063.0,19.0,2019-08-23 18:26:00
8065.0,-3.0,2019-08-23 18:32:00
8067.0,22.0,2019-08-23 18:44:00
8069.0,-7.0,2019-08-23 18:47:00
8071.0,-16.0,2019-08-23 19:00:00
8073.0,11.0,2019-08-23 19:16:00
8075.0,-2.0,2019-08-23 19:23:00
8077.0,1.0,2019-08-23 19:34:00
8079.0,0.0,2019-08-23 19:40:00
8081.0,18.0,2019-08-23 19:51:00
8083.0,-1.0,2019-08-23 19:59:00
8085.0,-130.0,2019-08-23 20:01:00
8087.0,116.0,2019-08-23 20:10:00
8089.0,-4.0,2019-08-23 20:14:00
8091.0,-17.0,2019-08-23 20:22:00
8093.0,-41.0,2019-08-23 20:26:00
8095.0,36.0,2019-08-23 20:36:00
8097.0,2.0,2019-08-23 20:37:00
8099.0,-22.0,2019-08-23 20:40:00
8101.0,-26.0,2019-08-23 20:46:00
8103.0,-38.0,2019-08-23 20:49:00
8105.0,1.0,2019-08-23 21:03:00
8107.0,1.0,2019-08-23 21:13:00
8109.0,-17.0,2019-08-23 21:15:00
8111.0,-29.0,2019-08-23 21:22:00
8113.0,-11.0,2019-08-23 21:33:00
8115.0,-48.0,2019-08-23 21:35:00
8117.0,-9.0,2019-08-23 21:48:00
8119.0,-10.0,2019-08-23 21:55:00
8121.0,7.0,2019-08-23 22:11:00
8123.0,-66.0,2019-08-23 22:17:00
8125.0,8.0,2019-08-23 22:26:00
8127.0,-13.0,2019-08-23 22:35:00
8129.0,-10.0,2019-08-23 22:45:00
8131.0,-16.0,2019-08-23 22:54:00
8133.0,-53.0,2019-08-23 23:00:00
8135.0,249.0,2019-08-23 23:16:00
8137.0,-15.0,2019-08-23 23:23:00
8139.0,61.0,2019-08-23 23:46:00
8141.0,-6.0,2019-08-23 23:52:00
8143.0,42.0,2019-08-24 00:11:00
8145.0,-16.0,2019-08-24 00:22:00
8147.0,3.0,2019-08-24 00:35:00
8149.0,-8.0,2019-08-24 00:42:00
8151.0,-2.0,2019-08-24 00:59:00
8153.0,-23.0,2019-08-24 01:03:00
8155.0,-17.0,2019-08-24 01:14:00
8157.0,-37.0,2019-08-24 01:19:00
8159.0,1.0,2019-08-24 01:29:00
8161.0,36.0,2019-08-24 02:00:00
8163.0,-2.0,2019-08-24 02:08:00
8165.0,-13.0,2019-08-24 02:13:00
8167.0,-14.0,2019-08-24 02:18:00
8169.0,-10.0,2019-08-24 02:23:00
8171.0,0.0,2019-08-24 02:33:00
8173.0,0.0,2019-08-24 02:41:00
8175.0,14.0,2019-08-24 02:55:00
8177.0,-123.0,2019-08-26 09:16:00
8179.0,86.0,2019-08-26 09:32:00
8181.0,-29.0,2019-08-26 09:40:00
8183.0,-26.0,2019-08-26 09:45:00
8185.0,-38.0,2019-08-26 09:47:00
8187.0,-43.0,2019-08-26 09:51:00
8189.0,-26.0,2019-08-26 09:54:00
8191.0,-8.0,2019-08-26 10:01:00
8193.0,-15.0,2019-08-26 10:02:00
8195.0,30.0,2019-08-26 10:21:00
8197.0,128.0,2019-08-26 10:40:00
8199.0,-2.0,2019-08-26 10:42:00
8201.0,41.0,2019-08-26 10:57:00
8203.0,24.0,2019-08-26 11:11:00
8205.0,45.0,2019-08-26 11:22:00
8207.0,22.0,2019-08-26 11:35:00
8209.0,-23.0,2019-08-26 11:40:00
8211.0,-12.0,2019-08-26 11:46:00
8213.0,-21.0,2019-08-26 11:49:00
8215.0,-21.0,2019-08-26 11:54:00
8217.0,-25.0,2019-08-26 13:01:00
8219.0,48.0,2019-08-26 13:17:00
8221.0,-8.0,2019-08-26 13:20:00
8223.0,-41.0,2019-08-26 13:23:00
8225.0,12.0,2019-08-26 13:39:00
8227.0,3.0,2019-08-26 13:41:00
8229.0,-5.0,2019-08-26 13:42:00
8231.0,-11.0,2019-08-26 13:50:00
8233.0,-12.0,2019-08-26 13:55:00
8235.0,-16.0,2019-08-26 14:22:00
8237.0,2.0,2019-08-26 14:30:00
8239.0,8.0,2019-08-26 14:43:00
8241.0,2.0,2019-08-26 14:53:00
8243.0,-93.0,2019-08-26 14:57:00
8245.0,56.0,2019-08-26 15:07:00
8247.0,-37.0,2019-08-26 15:13:00
8249.0,-11.0,2019-08-26 15:21:00
8251.0,16.0,2019-08-26 15:30:00
8253.0,96.0,2019-08-26 15:51:00
8255.0,-26.0,2019-08-26 15:54:00
8257.0,21.0,2019-08-26 16:08:00
8259.0,-29.0,2019-08-26 16:10:00
8261.0,21.0,2019-08-26 16:30:00
8263.0,-19.0,2019-08-26 17:20:00
8265.0,-2.0,2019-08-26 17:24:00
8267.0,-11.0,2019-08-26 17:27:00
8269.0,108.0,2019-08-26 17:46:00
8271.0,-24.0,2019-08-26 17:47:00
8273.0,-129.0,2019-08-26 17:54:00
